runid,graph_sub_path,results_sub_path,summary_results_filename,subid,detailed_results_filename,graph_filename,quantum,locations,slice,shots,mode,iterations,gray,hot_start,gradient_type,formulation,layers,std_dev,lr,weight_decay,momentum,alpha,big_a,c,eta,gamma,s,qubits,elapsed,hot_start_dist,best_dist_found,best_dist,iteration_found,cache_max_size,cache_items,cache_hits,cache_misses
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,07-33-19,results\20250408-07-23-32\07-33-19.csv,graphs\20250408-07-23-32\07-33-19.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,3e-05,0.001,0.6,,,,,,,21,202.33811974525452,n/a,314.70001220703125,290.2,49,500000,4054,349354,4054
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,07-36-41,results\20250408-07-23-32\07-36-41.csv,graphs\20250408-07-23-32\07-36-41.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,4e-05,0.001,0.6,,,,,,,21,192.2971739768982,n/a,358.1000061035156,290.2,87,500000,2716,350692,2716
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,07-39-53,results\20250408-07-23-32\07-39-53.csv,graphs\20250408-07-23-32\07-39-53.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,5e-05,0.001,0.6,,,,,,,21,191.15038442611694,n/a,328.70001220703125,290.2,5,500000,2715,350693,2715
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,07-43-05,results\20250408-07-23-32\07-43-05.csv,graphs\20250408-07-23-32\07-43-05.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,1e-05,0.002,0.6,,,,,,,21,191.96928715705872,n/a,365.1000061035156,290.2,15,500000,5343,348065,5343
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,07-46-17,results\20250408-07-23-32\07-46-17.csv,graphs\20250408-07-23-32\07-46-17.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,2e-05,0.002,0.6,,,,,,,21,192.45788407325745,n/a,314.70001220703125,290.2,143,500000,2267,351141,2267
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,07-49-29,results\20250408-07-23-32\07-49-29.csv,graphs\20250408-07-23-32\07-49-29.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,2.5e-05,0.002,0.6,,,,,,,21,193.36406207084656,n/a,383.29998779296875,290.2,6,500000,2303,351105,2303
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,07-52-43,results\20250408-07-23-32\07-52-43.csv,graphs\20250408-07-23-32\07-52-43.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,3e-05,0.002,0.6,,,,,,,21,190.85926008224487,n/a,395.70001220703125,290.2,6,500000,2290,351118,2290
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,07-55-54,results\20250408-07-23-32\07-55-54.csv,graphs\20250408-07-23-32\07-55-54.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,4e-05,0.002,0.6,,,,,,,21,192.38876152038574,n/a,383.29998779296875,290.2,10,500000,2130,351278,2130
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,07-59-06,results\20250408-07-23-32\07-59-06.csv,graphs\20250408-07-23-32\07-59-06.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,5e-05,0.002,0.6,,,,,,,21,217.88987970352173,n/a,383.1000061035156,290.2,6,500000,2924,350484,2924
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,08-02-44,results\20250408-07-23-32\08-02-44.csv,graphs\20250408-07-23-32\08-02-44.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,1e-05,0.004,0.6,,,,,,,21,192.6327509880066,n/a,360.79998779296875,290.2,13,500000,3247,350161,3247
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,08-05-57,results\20250408-07-23-32\08-05-57.csv,graphs\20250408-07-23-32\08-05-57.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,2e-05,0.004,0.6,,,,,,,21,198.03961300849915,n/a,314.79998779296875,290.2,21,500000,2640,350768,2640
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,08-09-15,results\20250408-07-23-32\08-09-15.csv,graphs\20250408-07-23-32\08-09-15.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,2.5e-05,0.004,0.6,,,,,,,21,206.6172320842743,n/a,471.3999938964844,290.2,1,500000,1595,351813,1595
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,08-12-42,results\20250408-07-23-32\08-12-42.csv,graphs\20250408-07-23-32\08-12-42.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,3e-05,0.004,0.6,,,,,,,21,210.53305673599243,n/a,394.6000061035156,290.2,92,500000,2735,350673,2735
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,08-16-13,results\20250408-07-23-32\08-16-13.csv,graphs\20250408-07-23-32\08-16-13.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,4e-05,0.004,0.6,,,,,,,21,190.4896764755249,n/a,432.79998779296875,290.2,4,500000,1905,351503,1905
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,08-19-23,results\20250408-07-23-32\08-19-23.csv,graphs\20250408-07-23-32\08-19-23.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,5e-05,0.004,0.6,,,,,,,21,192.08989691734314,n/a,445.5,290.2,35,500000,1668,351740,1668
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,08-22-36,results\20250408-07-23-32\08-22-36.csv,graphs\20250408-07-23-32\08-22-36.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,1e-05,0.008,0.6,,,,,,,21,193.53053092956543,n/a,395.70001220703125,290.2,7,500000,2751,350657,2751
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,08-25-49,results\20250408-07-23-32\08-25-49.csv,graphs\20250408-07-23-32\08-25-49.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,2e-05,0.008,0.6,,,,,,,21,198.1125111579895,n/a,383.29998779296875,290.2,10,500000,2867,350541,2867
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,08-29-07,results\20250408-07-23-32\08-29-07.csv,graphs\20250408-07-23-32\08-29-07.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,2.5e-05,0.008,0.6,,,,,,,21,203.14123487472534,n/a,386.6000061035156,290.2,14,500000,2280,351128,2280
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,08-32-31,results\20250408-07-23-32\08-32-31.csv,graphs\20250408-07-23-32\08-32-31.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,3e-05,0.008,0.6,,,,,,,21,203.44364309310913,n/a,374.6000061035156,290.2,4,500000,2526,350882,2526
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,08-35-54,results\20250408-07-23-32\08-35-54.csv,graphs\20250408-07-23-32\08-35-54.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,4e-05,0.008,0.6,,,,,,,21,200.96003556251526,n/a,393.5,290.2,2,500000,1747,351661,1747
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,08-39-15,results\20250408-07-23-32\08-39-15.csv,graphs\20250408-07-23-32\08-39-15.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,5e-05,0.008,0.6,,,,,,,21,200.38526463508606,n/a,383.1000061035156,290.2,7,500000,2139,351269,2139
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,08-42-36,results\20250408-07-23-32\08-42-36.csv,graphs\20250408-07-23-32\08-42-36.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,1e-05,0.001,0.8,,,,,,,21,205.23761415481567,n/a,398.29998779296875,290.2,5,500000,1821,351587,1821
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,08-46-01,results\20250408-07-23-32\08-46-01.csv,graphs\20250408-07-23-32\08-46-01.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,2e-05,0.001,0.8,,,,,,,21,201.44850397109985,n/a,355.29998779296875,290.2,12,500000,6115,347293,6115
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,08-49-23,results\20250408-07-23-32\08-49-23.csv,graphs\20250408-07-23-32\08-49-23.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,2.5e-05,0.001,0.8,,,,,,,21,202.92099952697754,n/a,359.3999938964844,290.2,8,500000,7639,345769,7639
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,08-52-46,results\20250408-07-23-32\08-52-46.csv,graphs\20250408-07-23-32\08-52-46.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,3e-05,0.001,0.8,,,,,,,21,201.18071150779724,n/a,475.1000061035156,290.2,1,500000,1963,351445,1963
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,08-56-07,results\20250408-07-23-32\08-56-07.csv,graphs\20250408-07-23-32\08-56-07.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,4e-05,0.001,0.8,,,,,,,21,207.1366581916809,n/a,358.1000061035156,290.2,6,500000,4168,349240,4168
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,08-59-34,results\20250408-07-23-32\08-59-34.csv,graphs\20250408-07-23-32\08-59-34.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,5e-05,0.001,0.8,,,,,,,21,204.00390315055847,n/a,436.0,290.2,3,500000,2663,350745,2663
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,09-02-58,results\20250408-07-23-32\09-02-58.csv,graphs\20250408-07-23-32\09-02-58.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,1e-05,0.002,0.8,,,,,,,21,201.2778878211975,n/a,373.20001220703125,290.2,21,500000,4898,348510,4898
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,09-06-20,results\20250408-07-23-32\09-06-20.csv,graphs\20250408-07-23-32\09-06-20.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,2e-05,0.002,0.8,,,,,,,21,202.64751839637756,n/a,339.5,290.2,9,500000,4657,348751,4657
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,09-09-43,results\20250408-07-23-32\09-09-43.csv,graphs\20250408-07-23-32\09-09-43.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,2.5e-05,0.002,0.8,,,,,,,21,199.55696940422058,n/a,356.70001220703125,290.2,11,500000,2891,350517,2891
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,09-13-02,results\20250408-07-23-32\09-13-02.csv,graphs\20250408-07-23-32\09-13-02.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,3e-05,0.002,0.8,,,,,,,21,202.56153273582458,n/a,328.70001220703125,290.2,7,500000,3521,349887,3521
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,09-16-25,results\20250408-07-23-32\09-16-25.csv,graphs\20250408-07-23-32\09-16-25.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,4e-05,0.002,0.8,,,,,,,21,197.32889246940613,n/a,368.8999938964844,290.2,9,500000,3258,350150,3258
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,09-19-42,results\20250408-07-23-32\09-19-42.csv,graphs\20250408-07-23-32\09-19-42.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,5e-05,0.002,0.8,,,,,,,21,214.09319734573364,n/a,322.1000061035156,290.2,92,500000,270619,82789,270619
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,09-23-17,results\20250408-07-23-32\09-23-17.csv,graphs\20250408-07-23-32\09-23-17.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,1e-05,0.004,0.8,,,,,,,21,196.0444140434265,n/a,358.1000061035156,290.2,17,500000,3911,349497,3911
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,09-26-33,results\20250408-07-23-32\09-26-33.csv,graphs\20250408-07-23-32\09-26-33.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,2e-05,0.004,0.8,,,,,,,21,196.42276740074158,n/a,428.20001220703125,290.2,161,500000,1646,351762,1646
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,09-29-49,results\20250408-07-23-32\09-29-49.csv,graphs\20250408-07-23-32\09-29-49.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,2.5e-05,0.004,0.8,,,,,,,21,202.0676498413086,n/a,365.3999938964844,290.2,12,500000,5257,348151,5257
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,09-33-12,results\20250408-07-23-32\09-33-12.csv,graphs\20250408-07-23-32\09-33-12.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,3e-05,0.004,0.8,,,,,,,21,197.03628420829773,n/a,314.79998779296875,290.2,24,500000,2439,350969,2439
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,09-36-29,results\20250408-07-23-32\09-36-29.csv,graphs\20250408-07-23-32\09-36-29.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,4e-05,0.004,0.8,,,,,,,21,198.23818731307983,n/a,314.70001220703125,290.2,39,500000,2956,350452,2956
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,09-39-47,results\20250408-07-23-32\09-39-47.csv,graphs\20250408-07-23-32\09-39-47.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,5e-05,0.004,0.8,,,,,,,21,197.02084398269653,n/a,365.5,290.2,4,500000,5189,348219,5189
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,09-43-04,results\20250408-07-23-32\09-43-04.csv,graphs\20250408-07-23-32\09-43-04.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,1e-05,0.008,0.8,,,,,,,21,193.79715180397034,n/a,328.70001220703125,290.2,181,500000,4674,348734,4674
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,09-46-18,results\20250408-07-23-32\09-46-18.csv,graphs\20250408-07-23-32\09-46-18.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,2e-05,0.008,0.8,,,,,,,21,197.18978452682495,n/a,348.8999938964844,290.2,10,500000,4397,349011,4397
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,09-49-36,results\20250408-07-23-32\09-49-36.csv,graphs\20250408-07-23-32\09-49-36.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,2.5e-05,0.008,0.8,,,,,,,21,200.28751611709595,n/a,314.79998779296875,290.2,95,500000,3770,349638,3770
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,09-52-56,results\20250408-07-23-32\09-52-56.csv,graphs\20250408-07-23-32\09-52-56.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,3e-05,0.008,0.8,,,,,,,21,197.4068865776062,n/a,339.5,290.2,70,500000,2301,351107,2301
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,09-56-13,results\20250408-07-23-32\09-56-13.csv,graphs\20250408-07-23-32\09-56-13.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,4e-05,0.008,0.8,,,,,,,21,194.1461067199707,n/a,395.70001220703125,290.2,4,500000,2749,350659,2749
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,09-59-28,results\20250408-07-23-32\09-59-28.csv,graphs\20250408-07-23-32\09-59-28.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,5e-05,0.008,0.8,,,,,,,21,199.25021839141846,n/a,357.20001220703125,290.2,5,500000,4099,349309,4099
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,10-02-47,results\20250408-07-23-32\10-02-47.csv,graphs\20250408-07-23-32\10-02-47.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,1e-05,0.001,1.2,,,,,,,21,209.36391854286194,n/a,329.3999938964844,290.2,81,500000,268955,84453,268955
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,10-06-17,results\20250408-07-23-32\10-06-17.csv,graphs\20250408-07-23-32\10-06-17.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,2e-05,0.001,1.2,,,,,,,21,213.17077255249023,n/a,290.20001220703125,290.2,104,500000,271091,82317,271091
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,10-09-50,results\20250408-07-23-32\10-09-50.csv,graphs\20250408-07-23-32\10-09-50.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,2.5e-05,0.001,1.2,,,,,,,21,214.7951111793518,n/a,314.70001220703125,290.2,84,500000,273002,80406,273002
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,10-13-25,results\20250408-07-23-32\10-13-25.csv,graphs\20250408-07-23-32\10-13-25.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,3e-05,0.001,1.2,,,,,,,21,217.94471859931946,n/a,328.70001220703125,290.2,231,500000,272764,80644,272764
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,10-17-03,results\20250408-07-23-32\10-17-03.csv,graphs\20250408-07-23-32\10-17-03.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,4e-05,0.001,1.2,,,,,,,21,217.46783638000488,n/a,290.20001220703125,290.2,25,500000,274379,79029,274379
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,10-20-41,results\20250408-07-23-32\10-20-41.csv,graphs\20250408-07-23-32\10-20-41.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,5e-05,0.001,1.2,,,,,,,21,212.0882179737091,n/a,319.29998779296875,290.2,229,500000,273843,79565,273843
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,10-24-13,results\20250408-07-23-32\10-24-13.csv,graphs\20250408-07-23-32\10-24-13.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,1e-05,0.002,1.2,,,,,,,21,210.70257115364075,n/a,336.79998779296875,290.2,200,500000,271520,81888,271520
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,10-27-44,results\20250408-07-23-32\10-27-44.csv,graphs\20250408-07-23-32\10-27-44.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,2e-05,0.002,1.2,,,,,,,21,214.67777299880981,n/a,319.20001220703125,290.2,31,500000,270956,82452,270956
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,10-31-18,results\20250408-07-23-32\10-31-18.csv,graphs\20250408-07-23-32\10-31-18.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,2.5e-05,0.002,1.2,,,,,,,21,208.28721857070923,n/a,315.79998779296875,290.2,164,500000,272701,80707,272701
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,10-34-47,results\20250408-07-23-32\10-34-47.csv,graphs\20250408-07-23-32\10-34-47.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,3e-05,0.002,1.2,,,,,,,21,217.37343788146973,n/a,344.1000061035156,290.2,117,500000,269274,84134,269274
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,10-38-24,results\20250408-07-23-32\10-38-24.csv,graphs\20250408-07-23-32\10-38-24.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,4e-05,0.002,1.2,,,,,,,21,210.42749953269958,n/a,314.70001220703125,290.2,26,500000,272796,80612,272796
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,10-41-55,results\20250408-07-23-32\10-41-55.csv,graphs\20250408-07-23-32\10-41-55.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,5e-05,0.002,1.2,,,,,,,21,211.50358867645264,n/a,304.8999938964844,290.2,9,500000,276466,76942,276466
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,10-45-27,results\20250408-07-23-32\10-45-27.csv,graphs\20250408-07-23-32\10-45-27.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,1e-05,0.004,1.2,,,,,,,21,208.36573600769043,n/a,313.0,290.2,93,500000,271319,82089,271319
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,10-48-55,results\20250408-07-23-32\10-48-55.csv,graphs\20250408-07-23-32\10-48-55.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,2e-05,0.004,1.2,,,,,,,21,212.06361532211304,n/a,319.20001220703125,290.2,246,500000,269939,83469,269939
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,10-52-27,results\20250408-07-23-32\10-52-27.csv,graphs\20250408-07-23-32\10-52-27.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,2.5e-05,0.004,1.2,,,,,,,21,208.7633330821991,n/a,322.0,290.2,74,500000,273672,79736,273672
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,10-55-56,results\20250408-07-23-32\10-55-56.csv,graphs\20250408-07-23-32\10-55-56.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,3e-05,0.004,1.2,,,,,,,21,209.92707800865173,n/a,312.29998779296875,290.2,223,500000,271427,81981,271427
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,10-59-26,results\20250408-07-23-32\10-59-26.csv,graphs\20250408-07-23-32\10-59-26.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,4e-05,0.004,1.2,,,,,,,21,212.9259991645813,n/a,304.20001220703125,290.2,88,500000,273380,80028,273380
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,11-02-59,results\20250408-07-23-32\11-02-59.csv,graphs\20250408-07-23-32\11-02-59.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,5e-05,0.004,1.2,,,,,,,21,211.76163625717163,n/a,330.1000061035156,290.2,22,500000,273698,79710,273698
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,11-06-31,results\20250408-07-23-32\11-06-31.csv,graphs\20250408-07-23-32\11-06-31.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,1e-05,0.008,1.2,,,,,,,21,213.42013907432556,n/a,312.29998779296875,290.2,18,500000,269816,83592,269816
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,11-10-05,results\20250408-07-23-32\11-10-05.csv,graphs\20250408-07-23-32\11-10-05.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,2e-05,0.008,1.2,,,,,,,21,216.59088826179504,n/a,290.20001220703125,290.2,194,500000,275153,78255,275153
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,11-13-42,results\20250408-07-23-32\11-13-42.csv,graphs\20250408-07-23-32\11-13-42.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,2.5e-05,0.008,1.2,,,,,,,21,215.81133460998535,n/a,304.20001220703125,290.2,235,500000,274210,79198,274210
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,11-17-18,results\20250408-07-23-32\11-17-18.csv,graphs\20250408-07-23-32\11-17-18.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,3e-05,0.008,1.2,,,,,,,21,214.0437262058258,n/a,328.70001220703125,290.2,7,500000,274340,79068,274340
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,11-20-52,results\20250408-07-23-32\11-20-52.csv,graphs\20250408-07-23-32\11-20-52.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,4e-05,0.008,1.2,,,,,,,21,217.17172956466675,n/a,338.1000061035156,290.2,45,500000,272629,80779,272629
20250408-07-23-32,graphs\20250408-07-23-32,results\20250408-07-23-32,results\results.csv,11-24-29,results\20250408-07-23-32\11-24-29.csv,graphs\20250408-07-23-32\11-24-29.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,5e-05,0.008,1.2,,,,,,,21,214.83470797538757,n/a,348.20001220703125,290.2,107,500000,273210,80198,273210
20250408-13-24-19,graphs\20250408-13-24-19,results\20250408-13-24-19,results\results.csv,13-24-19,results\20250408-13-24-19\13-24-19.csv,graphs\20250408-13-24-19\13-24-19.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,2e-05,0.0005,0.6,,,,,,,21,250.9940574169159,n/a,422.70001220703125,290.2,6,500000,3032,350376,3032
20250408-13-24-19,graphs\20250408-13-24-19,results\20250408-13-24-19,results\results.csv,13-28-30,results\20250408-13-24-19\13-28-30.csv,graphs\20250408-13-24-19\13-28-30.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,2e-05,0.0006,0.6,,,,,,,21,221.43622374534607,n/a,456.1000061035156,290.2,3,500000,2129,351279,2129
20250408-13-24-19,graphs\20250408-13-24-19,results\20250408-13-24-19,results\results.csv,13-32-12,results\20250408-13-24-19\13-32-12.csv,graphs\20250408-13-24-19\13-32-12.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,2e-05,0.0008,0.6,,,,,,,21,192.84264588356018,n/a,358.1000061035156,290.2,10,500000,4499,348909,4499
20250408-13-24-19,graphs\20250408-13-24-19,results\20250408-13-24-19,results\results.csv,13-35-25,results\20250408-13-24-19\13-35-25.csv,graphs\20250408-13-24-19\13-35-25.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,2e-05,0.001,0.6,,,,,,,21,199.142751455307,n/a,358.1000061035156,290.2,20,500000,2690,350718,2690
20250408-13-24-19,graphs\20250408-13-24-19,results\20250408-13-24-19,results\results.csv,13-38-44,results\20250408-13-24-19\13-38-44.csv,graphs\20250408-13-24-19\13-38-44.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,2e-05,0.0015,0.6,,,,,,,21,198.37537097930908,n/a,429.1000061035156,290.2,4,500000,1798,351610,1798
20250408-13-24-19,graphs\20250408-13-24-19,results\20250408-13-24-19,results\results.csv,13-42-03,results\20250408-13-24-19\13-42-03.csv,graphs\20250408-13-24-19\13-42-03.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,2e-05,0.002,0.6,,,,,,,21,198.0509898662567,n/a,394.6000061035156,290.2,62,500000,1631,351777,1631
20250408-13-24-19,graphs\20250408-13-24-19,results\20250408-13-24-19,results\results.csv,13-45-21,results\20250408-13-24-19\13-45-21.csv,graphs\20250408-13-24-19\13-45-21.png,False,10,1.0,64,,250,False,False,SGD,original,2,0.05,2e-05,0.0005,0.7,,,,,,,21,203.5726912021637,n/a,349.1000061035156,290.2,14,500000,3319,350089,3319
